Age,Overall,Potential,Value,Wage,International Reputation,Skill Moves,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Right_Foot,Major_Nation,Low,Medium,DF,DM,GK,MF,ST,Normal,Stocky
29,67,67,600000.0,1000.0,1.0,2.0,32.0,29.0,65.0,47.0,41.0,52.0,32.0,31.0,58.0,47.0,66.0,69.0,45.0,54.0,64.0,48.0,76.0,69.0,71.0,21.0,66.0,65.0,27.0,42.0,48.0,65.0,68.0,71.0,70.0,11.0,11.0,11.0,12.0,11.0,0,0,0,1,1,0,0,0,0,1,0
30,67,67,550000.0,4000.0,1.0,2.0,65.0,57.0,58.0,63.0,53.0,62.0,59.0,60.0,62.0,62.0,75.0,74.0,68.0,66.0,67.0,70.0,74.0,84.0,68.0,62.0,69.0,63.0,59.0,63.0,64.0,60.0,63.0,64.0,63.0,10.0,9.0,6.0,16.0,15.0,1,0,0,0,1,0,0,0,0,0,0
32,67,67,600000.0,5000.0,1.0,3.0,68.0,59.0,58.0,67.0,54.0,64.0,51.0,43.0,65.0,66.0,73.0,75.0,75.0,62.0,83.0,60.0,75.0,75.0,63.0,58.0,35.0,20.0,61.0,66.0,60.0,58.0,32.0,33.0,36.0,7.0,13.0,6.0,7.0,12.0,1,1,0,0,0,0,0,1,0,0,0
25,67,70,950000.0,5000.0,1.0,3.0,73.0,59.0,58.0,69.0,67.0,69.0,72.0,69.0,67.0,72.0,73.0,72.0,74.0,64.0,67.0,72.0,58.0,68.0,57.0,68.0,76.0,52.0,60.0,70.0,59.0,65.0,55.0,50.0,52.0,6.0,14.0,13.0,9.0,6.0,0,1,0,1,0,0,0,1,0,0,0
24,67,73,875000.0,12000.0,1.0,2.0,67.0,30.0,65.0,56.0,44.0,60.0,60.0,41.0,40.0,67.0,61.0,67.0,61.0,66.0,60.0,42.0,65.0,61.0,60.0,39.0,57.0,67.0,56.0,41.0,40.0,63.0,69.0,68.0,68.0,5.0,12.0,5.0,7.0,12.0,0,1,0,0,1,0,0,0,0,1,0
26,67,70,950000.0,2000.0,1.0,3.0,54.0,64.0,42.0,64.0,62.0,69.0,61.0,41.0,56.0,72.0,74.0,74.0,80.0,61.0,81.0,66.0,62.0,65.0,53.0,62.0,71.0,56.0,61.0,66.0,44.0,68.0,40.0,54.0,57.0,11.0,8.0,12.0,9.0,16.0,0,1,0,0,0,0,0,0,0,1,0
26,67,72,0.0,0.0,1.0,1.0,19.0,16.0,13.0,32.0,15.0,23.0,15.0,23.0,34.0,15.0,51.0,62.0,37.0,64.0,55.0,22.0,61.0,39.0,53.0,19.0,34.0,24.0,14.0,19.0,18.0,19.0,23.0,24.0,13.0,71.0,65.0,62.0,61.0,70.0,1,0,0,1,0,0,1,0,0,1,0
26,67,68,900000.0,2000.0,1.0,3.0,69.0,38.0,55.0,69.0,50.0,72.0,63.0,45.0,63.0,72.0,76.0,79.0,78.0,55.0,80.0,67.0,57.0,79.0,65.0,46.0,46.0,31.0,55.0,55.0,56.0,59.0,70.0,30.0,35.0,12.0,5.0,15.0,10.0,10.0,1,1,0,0,0,0,0,1,0,0,0
22,67,77,1100000.0,1000.0,1.0,3.0,61.0,35.0,53.0,66.0,25.0,67.0,26.0,28.0,54.0,65.0,75.0,72.0,73.0,58.0,64.0,33.0,62.0,80.0,76.0,30.0,61.0,60.0,48.0,41.0,39.0,55.0,72.0,66.0,64.0,8.0,14.0,14.0,8.0,11.0,0,1,1,0,1,0,0,0,0,0,0
27,67,67,800000.0,2000.0,1.0,3.0,72.0,56.0,45.0,62.0,49.0,70.0,76.0,56.0,64.0,64.0,73.0,67.0,70.0,60.0,63.0,56.0,36.0,62.0,63.0,60.0,72.0,49.0,65.0,74.0,63.0,53.0,52.0,53.0,49.0,15.0,10.0,6.0,6.0,7.0,0,0,0,1,0,0,0,1,0,0,0
20,67,78,1300000.0,14000.0,1.0,3.0,62.0,63.0,45.0,62.0,52.0,71.0,51.0,54.0,59.0,70.0,81.0,76.0,80.0,58.0,73.0,68.0,82.0,67.0,53.0,48.0,45.0,26.0,56.0,61.0,51.0,64.0,27.0,32.0,39.0,15.0,10.0,14.0,8.0,13.0,0,1,0,1,0,0,0,1,0,1,0
28,67,67,625000.0,3000.0,1.0,2.0,30.0,26.0,69.0,61.0,32.0,41.0,32.0,27.0,40.0,45.0,48.0,58.0,41.0,50.0,30.0,59.0,69.0,54.0,90.0,32.0,76.0,61.0,30.0,32.0,47.0,57.0,65.0,66.0,57.0,12.0,7.0,12.0,15.0,14.0,1,1,1,0,1,0,0,0,0,0,0
20,67,76,1200000.0,19000.0,1.0,3.0,66.0,55.0,43.0,72.0,59.0,76.0,75.0,75.0,63.0,77.0,69.0,67.0,68.0,56.0,69.0,64.0,40.0,67.0,32.0,50.0,34.0,20.0,56.0,62.0,64.0,62.0,44.0,28.0,28.0,3.0,2.0,4.0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0
21,67,77,1200000.0,7000.0,1.0,3.0,52.0,61.0,50.0,71.0,31.0,71.0,38.0,42.0,62.0,72.0,67.0,68.0,63.0,64.0,54.0,66.0,60.0,61.0,58.0,64.0,52.0,65.0,57.0,67.0,48.0,57.0,35.0,65.0,53.0,5.0,12.0,6.0,15.0,10.0,1,1,0,1,0,0,0,1,0,1,0
23,67,73,1100000.0,2000.0,1.0,3.0,61.0,65.0,58.0,68.0,58.0,66.0,60.0,38.0,62.0,68.0,66.0,70.0,66.0,66.0,69.0,70.0,80.0,61.0,79.0,67.0,53.0,34.0,66.0,69.0,50.0,65.0,48.0,31.0,35.0,6.0,10.0,15.0,13.0,12.0,1,1,0,1,0,0,0,0,1,1,0
24,67,69,950000.0,3000.0,1.0,3.0,70.0,59.0,38.0,70.0,36.0,65.0,71.0,67.0,71.0,62.0,74.0,70.0,80.0,60.0,85.0,48.0,58.0,73.0,63.0,42.0,42.0,48.0,60.0,68.0,63.0,50.0,45.0,55.0,52.0,8.0,16.0,14.0,11.0,14.0,1,1,0,1,1,0,0,0,0,1,0
18,67,86,1600000.0,10000.0,1.0,3.0,39.0,69.0,59.0,59.0,60.0,70.0,59.0,32.0,47.0,69.0,69.0,73.0,71.0,63.0,67.0,68.0,60.0,59.0,65.0,54.0,52.0,11.0,68.0,60.0,62.0,69.0,22.0,13.0,21.0,6.0,12.0,8.0,9.0,7.0,1,1,0,0,0,0,0,0,1,1,0
29,67,68,600000.0,4000.0,1.0,1.0,18.0,14.0,16.0,37.0,17.0,16.0,17.0,9.0,36.0,33.0,38.0,43.0,46.0,62.0,35.0,34.0,68.0,26.0,61.0,18.0,24.0,15.0,14.0,43.0,29.0,38.0,16.0,10.0,9.0,67.0,65.0,68.0,66.0,68.0,0,1,0,1,0,0,1,0,0,0,0
22,67,75,1100000.0,2000.0,1.0,4.0,61.0,60.0,54.0,62.0,48.0,68.0,54.0,33.0,48.0,65.0,86.0,88.0,81.0,59.0,74.0,63.0,60.0,73.0,63.0,60.0,37.0,20.0,61.0,58.0,55.0,65.0,43.0,17.0,13.0,12.0,9.0,11.0,11.0,7.0,1,1,0,0,0,0,0,1,0,0,0
24,67,73,900000.0,8000.0,1.0,2.0,24.0,37.0,70.0,55.0,20.0,37.0,30.0,21.0,54.0,51.0,60.0,66.0,41.0,64.0,33.0,35.0,68.0,67.0,87.0,22.0,66.0,64.0,28.0,40.0,41.0,59.0,66.0,63.0,60.0,11.0,13.0,14.0,12.0,13.0,1,1,1,0,1,0,0,0,0,1,0
24,67,73,750000.0,3000.0,1.0,1.0,16.0,17.0,15.0,23.0,13.0,17.0,20.0,17.0,19.0,19.0,43.0,40.0,35.0,64.0,55.0,30.0,51.0,30.0,68.0,17.0,24.0,17.0,15.0,18.0,22.0,29.0,21.0,19.0,17.0,67.0,63.0,60.0,69.0,66.0,1,1,0,1,0,0,1,0,0,1,0
27,67,68,0.0,0.0,1.0,2.0,49.0,66.0,66.0,61.0,65.0,59.0,44.0,46.0,52.0,67.0,61.0,65.0,62.0,62.0,54.0,76.0,66.0,68.0,83.0,58.0,65.0,35.0,63.0,61.0,64.0,61.0,24.0,47.0,48.0,8.0,11.0,10.0,11.0,10.0,1,0,0,1,0,0,0,0,1,1,0
32,67,67,600000.0,17000.0,1.0,3.0,64.0,66.0,52.0,64.0,64.0,72.0,52.0,66.0,56.0,71.0,74.0,72.0,86.0,71.0,92.0,73.0,74.0,79.0,31.0,65.0,85.0,48.0,68.0,71.0,67.0,74.0,55.0,34.0,29.0,13.0,15.0,12.0,9.0,11.0,1,0,0,0,0,0,0,0,1,1,0
26,67,68,900000.0,4000.0,1.0,3.0,71.0,64.0,42.0,69.0,50.0,68.0,55.0,47.0,63.0,67.0,81.0,80.0,67.0,51.0,73.0,63.0,44.0,63.0,61.0,44.0,33.0,27.0,59.0,55.0,66.0,50.0,34.0,31.0,34.0,8.0,14.0,10.0,5.0,12.0,0,0,0,1,0,0,0,0,1,1,0
29,67,67,750000.0,5000.0,1.0,3.0,71.0,45.0,46.0,65.0,54.0,66.0,69.0,67.0,67.0,67.0,74.0,73.0,74.0,64.0,75.0,75.0,73.0,67.0,57.0,65.0,62.0,57.0,64.0,65.0,53.0,65.0,47.0,54.0,52.0,8.0,10.0,9.0,13.0,9.0,0,1,0,1,0,0,0,1,0,0,0
26,67,69,775000.0,2000.0,1.0,2.0,41.0,42.0,59.0,64.0,39.0,65.0,51.0,50.0,62.0,65.0,69.0,68.0,71.0,65.0,75.0,67.0,85.0,81.0,67.0,59.0,78.0,66.0,48.0,63.0,50.0,66.0,64.0,67.0,65.0,14.0,10.0,15.0,7.0,13.0,1,1,0,1,1,0,0,0,0,0,0
19,67,80,1300000.0,9000.0,1.0,2.0,34.0,22.0,64.0,63.0,36.0,52.0,44.0,36.0,57.0,57.0,66.0,72.0,62.0,65.0,53.0,49.0,66.0,65.0,72.0,37.0,68.0,65.0,34.0,53.0,48.0,59.0,66.0,66.0,65.0,10.0,11.0,7.0,9.0,14.0,1,1,0,1,1,0,0,0,0,0,0
23,67,77,1100000.0,4000.0,1.0,2.0,35.0,49.0,65.0,69.0,60.0,27.0,39.0,27.0,65.0,52.0,73.0,80.0,58.0,67.0,70.0,59.0,71.0,76.0,76.0,24.0,67.0,64.0,36.0,49.0,38.0,62.0,59.0,66.0,68.0,12.0,6.0,15.0,15.0,10.0,1,0,0,0,1,0,0,0,0,1,0
25,67,71,825000.0,7000.0,1.0,2.0,40.0,24.0,66.0,63.0,32.0,39.0,36.0,46.0,62.0,60.0,56.0,51.0,57.0,59.0,56.0,58.0,73.0,65.0,72.0,26.0,72.0,66.0,38.0,46.0,41.0,61.0,63.0,67.0,68.0,8.0,14.0,14.0,15.0,6.0,1,1,0,1,1,0,0,0,0,0,0
29,67,67,600000.0,3000.0,1.0,2.0,54.0,23.0,71.0,60.0,32.0,53.0,34.0,24.0,55.0,56.0,51.0,49.0,59.0,64.0,55.0,52.0,60.0,63.0,80.0,34.0,70.0,66.0,41.0,46.0,44.0,65.0,65.0,67.0,61.0,6.0,6.0,7.0,8.0,9.0,1,1,0,1,1,0,0,0,0,0,1
30,67,67,550000.0,2000.0,1.0,3.0,64.0,26.0,60.0,63.0,44.0,63.0,58.0,57.0,56.0,63.0,71.0,70.0,74.0,64.0,84.0,55.0,86.0,85.0,75.0,33.0,66.0,62.0,33.0,56.0,48.0,66.0,61.0,63.0,64.0,12.0,13.0,5.0,15.0,14.0,0,1,0,0,1,0,0,0,0,1,0
36,67,67,100000.0,2000.0,1.0,1.0,20.0,11.0,11.0,28.0,18.0,12.0,12.0,11.0,35.0,21.0,44.0,37.0,47.0,63.0,41.0,20.0,57.0,27.0,54.0,13.0,30.0,17.0,11.0,37.0,24.0,48.0,15.0,14.0,17.0,66.0,70.0,65.0,68.0,64.0,1,1,0,1,0,0,1,0,0,0,1
34,67,67,230000.0,5000.0,1.0,2.0,43.0,58.0,66.0,55.0,45.0,70.0,56.0,62.0,72.0,73.0,47.0,52.0,81.0,55.0,82.0,77.0,43.0,83.0,70.0,57.0,88.0,50.0,66.0,57.0,54.0,58.0,64.0,75.0,77.0,9.0,11.0,9.0,11.0,8.0,0,1,0,0,0,1,0,0,0,1,0
23,67,76,1000000.0,4000.0,1.0,2.0,43.0,21.0,68.0,59.0,20.0,35.0,25.0,42.0,52.0,47.0,63.0,62.0,50.0,60.0,64.0,31.0,73.0,71.0,73.0,18.0,64.0,65.0,40.0,23.0,41.0,53.0,64.0,71.0,68.0,8.0,12.0,8.0,14.0,11.0,1,1,0,1,1,0,0,0,0,1,0
31,67,67,525000.0,2000.0,1.0,2.0,46.0,32.0,52.0,67.0,48.0,58.0,46.0,55.0,64.0,62.0,66.0,65.0,65.0,58.0,49.0,49.0,64.0,74.0,72.0,47.0,75.0,67.0,60.0,64.0,48.0,58.0,64.0,66.0,64.0,13.0,5.0,12.0,12.0,14.0,1,1,0,1,0,1,0,0,0,0,0
30,67,67,700000.0,2000.0,1.0,3.0,67.0,59.0,48.0,70.0,64.0,68.0,68.0,67.0,64.0,69.0,66.0,68.0,68.0,66.0,69.0,70.0,56.0,67.0,70.0,71.0,47.0,40.0,66.0,68.0,53.0,65.0,64.0,60.0,55.0,16.0,13.0,12.0,11.0,12.0,0,1,0,0,0,0,0,1,0,1,0
26,67,67,825000.0,5000.0,1.0,3.0,72.0,50.0,56.0,73.0,59.0,72.0,83.0,68.0,76.0,75.0,72.0,71.0,62.0,69.0,75.0,71.0,58.0,60.0,74.0,46.0,40.0,45.0,72.0,51.0,71.0,59.0,19.0,22.0,23.0,7.0,11.0,12.0,11.0,8.0,1,1,0,1,0,0,0,0,0,1,0
21,67,79,1400000.0,2000.0,1.0,3.0,60.0,64.0,35.0,61.0,53.0,70.0,56.0,37.0,53.0,69.0,92.0,91.0,82.0,51.0,83.0,61.0,43.0,74.0,34.0,51.0,49.0,17.0,62.0,55.0,55.0,68.0,25.0,33.0,32.0,13.0,7.0,7.0,10.0,5.0,0,1,0,0,0,0,0,0,0,1,0
33,67,67,475000.0,3000.0,1.0,3.0,61.0,72.0,50.0,62.0,61.0,68.0,60.0,66.0,58.0,70.0,60.0,64.0,74.0,68.0,75.0,63.0,67.0,69.0,69.0,65.0,63.0,33.0,73.0,71.0,64.0,72.0,39.0,31.0,28.0,8.0,13.0,11.0,9.0,14.0,1,1,0,0,0,0,0,1,0,1,0
24,67,71,700000.0,3000.0,1.0,1.0,19.0,2.0,5.0,20.0,8.0,4.0,20.0,21.0,19.0,13.0,34.0,38.0,37.0,59.0,32.0,3.0,55.0,24.0,65.0,10.0,36.0,13.0,13.0,32.0,24.0,35.0,13.0,8.0,7.0,72.0,66.0,59.0,67.0,66.0,1,1,0,1,0,0,1,0,0,1,0
25,67,71,825000.0,3000.0,1.0,2.0,62.0,32.0,50.0,67.0,34.0,63.0,42.0,39.0,63.0,61.0,76.0,69.0,72.0,66.0,84.0,35.0,73.0,76.0,64.0,29.0,76.0,63.0,54.0,50.0,42.0,56.0,63.0,70.0,67.0,7.0,14.0,15.0,8.0,7.0,1,1,0,1,1,0,0,0,0,1,0
23,67,74,1100000.0,1000.0,1.0,3.0,64.0,62.0,36.0,67.0,52.0,68.0,54.0,45.0,62.0,70.0,81.0,71.0,78.0,65.0,80.0,65.0,67.0,78.0,58.0,59.0,50.0,22.0,63.0,65.0,47.0,62.0,25.0,37.0,43.0,10.0,14.0,12.0,6.0,7.0,0,1,0,1,0,0,0,0,0,0,0
26,67,68,900000.0,12000.0,1.0,2.0,57.0,66.0,70.0,61.0,55.0,58.0,30.0,29.0,35.0,66.0,64.0,67.0,50.0,62.0,46.0,69.0,64.0,75.0,81.0,55.0,65.0,28.0,67.0,59.0,63.0,58.0,25.0,23.0,24.0,15.0,11.0,14.0,8.0,11.0,1,1,0,0,0,0,0,0,1,0,0
33,67,67,450000.0,5000.0,1.0,3.0,50.0,52.0,44.0,69.0,49.0,66.0,47.0,53.0,67.0,67.0,43.0,37.0,64.0,69.0,76.0,69.0,68.0,65.0,67.0,61.0,68.0,68.0,52.0,70.0,59.0,76.0,65.0,67.0,51.0,6.0,7.0,12.0,11.0,7.0,1,1,1,0,0,0,0,1,0,1,0
21,67,74,925000.0,3000.0,1.0,2.0,46.0,27.0,63.0,53.0,29.0,41.0,32.0,31.0,43.0,60.0,69.0,71.0,70.0,66.0,67.0,38.0,81.0,72.0,69.0,24.0,65.0,66.0,31.0,36.0,36.0,62.0,63.0,69.0,66.0,11.0,13.0,15.0,10.0,7.0,1,1,0,1,1,0,0,0,0,1,0
21,67,74,900000.0,1000.0,1.0,2.0,61.0,40.0,53.0,61.0,42.0,58.0,41.0,44.0,60.0,60.0,87.0,88.0,75.0,62.0,68.0,60.0,61.0,74.0,56.0,55.0,70.0,60.0,65.0,52.0,60.0,48.0,67.0,63.0,61.0,10.0,7.0,14.0,13.0,10.0,1,0,0,0,1,0,0,0,0,0,0
34,67,67,230000.0,2000.0,1.0,2.0,48.0,32.0,70.0,69.0,44.0,46.0,53.0,52.0,66.0,64.0,33.0,35.0,32.0,54.0,52.0,66.0,63.0,60.0,71.0,49.0,58.0,73.0,27.0,70.0,64.0,73.0,66.0,70.0,62.0,9.0,10.0,13.0,8.0,10.0,1,1,1,0,1,0,0,0,0,1,0
23,67,72,850000.0,2000.0,1.0,2.0,66.0,28.0,57.0,61.0,34.0,66.0,60.0,39.0,54.0,62.0,74.0,78.0,65.0,62.0,71.0,48.0,77.0,70.0,67.0,32.0,65.0,65.0,55.0,43.0,46.0,59.0,64.0,67.0,68.0,7.0,7.0,9.0,12.0,14.0,1,1,0,1,1,0,0,0,0,1,0
28,67,67,750000.0,3000.0,1.0,3.0,60.0,58.0,55.0,72.0,52.0,67.0,68.0,70.0,70.0,67.0,73.0,71.0,72.0,63.0,69.0,68.0,59.0,75.0,52.0,70.0,38.0,53.0,68.0,73.0,63.0,54.0,53.0,18.0,13.0,7.0,13.0,7.0,12.0,9.0,1,1,0,0,0,0,0,1,0,1,0
27,67,67,625000.0,3000.0,1.0,2.0,64.0,40.0,48.0,63.0,53.0,63.0,69.0,60.0,57.0,57.0,72.0,77.0,72.0,64.0,71.0,61.0,74.0,79.0,61.0,52.0,67.0,66.0,59.0,61.0,52.0,62.0,63.0,69.0,67.0,7.0,7.0,12.0,13.0,13.0,0,0,0,0,1,0,0,0,0,1,0
25,67,70,950000.0,1000.0,1.0,3.0,67.0,46.0,48.0,61.0,52.0,66.0,74.0,63.0,58.0,70.0,85.0,84.0,83.0,63.0,82.0,74.0,77.0,65.0,46.0,69.0,71.0,61.0,56.0,64.0,40.0,70.0,62.0,61.0,62.0,6.0,13.0,12.0,10.0,11.0,0,0,0,0,0,0,0,1,0,0,0
24,67,72,875000.0,5000.0,1.0,2.0,12.0,12.0,65.0,55.0,17.0,50.0,13.0,17.0,47.0,52.0,53.0,62.0,54.0,63.0,44.0,23.0,75.0,63.0,79.0,11.0,67.0,65.0,12.0,15.0,19.0,59.0,57.0,74.0,69.0,9.0,14.0,8.0,6.0,11.0,1,1,0,1,1,0,0,0,0,1,0
25,67,69,925000.0,5000.0,1.0,2.0,67.0,56.0,49.0,64.0,35.0,67.0,48.0,60.0,57.0,66.0,81.0,78.0,78.0,63.0,75.0,47.0,84.0,90.0,64.0,33.0,52.0,60.0,57.0,51.0,35.0,49.0,62.0,58.0,60.0,5.0,11.0,14.0,9.0,12.0,1,1,0,0,0,0,0,1,0,0,0
18,67,79,1300000.0,15000.0,1.0,4.0,68.0,50.0,46.0,65.0,56.0,73.0,67.0,47.0,60.0,69.0,79.0,77.0,77.0,58.0,51.0,60.0,57.0,62.0,59.0,54.0,53.0,35.0,60.0,74.0,41.0,66.0,41.0,42.0,37.0,7.0,10.0,7.0,10.0,13.0,0,0,0,1,0,0,0,0,0,0,0
28,67,67,750000.0,4000.0,1.0,3.0,61.0,61.0,54.0,70.0,55.0,72.0,50.0,58.0,68.0,71.0,77.0,79.0,70.0,62.0,77.0,69.0,49.0,70.0,63.0,69.0,52.0,60.0,50.0,64.0,50.0,64.0,60.0,61.0,57.0,8.0,15.0,13.0,14.0,12.0,0,1,0,1,0,0,0,1,0,0,0
26,67,68,900000.0,4000.0,1.0,2.0,28.0,67.0,74.0,52.0,63.0,59.0,32.0,29.0,41.0,64.0,50.0,60.0,58.0,62.0,34.0,75.0,66.0,72.0,90.0,58.0,60.0,20.0,63.0,35.0,65.0,63.0,29.0,42.0,31.0,14.0,14.0,9.0,6.0,6.0,1,1,0,0,0,0,0,0,1,1,0
23,67,72,875000.0,20000.0,1.0,2.0,25.0,23.0,70.0,51.0,34.0,44.0,22.0,21.0,47.0,47.0,65.0,59.0,55.0,53.0,67.0,54.0,90.0,66.0,72.0,40.0,71.0,64.0,22.0,32.0,36.0,60.0,73.0,66.0,64.0,3.0,3.0,3.0,3.0,3.0,1,1,0,1,1,0,0,0,0,0,0
23,67,73,900000.0,4000.0,1.0,2.0,57.0,22.0,69.0,54.0,27.0,36.0,33.0,33.0,56.0,53.0,58.0,66.0,58.0,58.0,38.0,49.0,74.0,36.0,69.0,37.0,71.0,66.0,22.0,47.0,52.0,59.0,67.0,68.0,69.0,7.0,6.0,7.0,7.0,6.0,0,1,0,1,1,0,0,0,0,1,0
23,67,74,900000.0,2000.0,1.0,2.0,58.0,51.0,65.0,63.0,34.0,60.0,42.0,28.0,60.0,63.0,70.0,75.0,67.0,62.0,65.0,51.0,71.0,74.0,66.0,37.0,68.0,60.0,54.0,53.0,49.0,57.0,67.0,67.0,71.0,15.0,9.0,12.0,13.0,7.0,1,1,0,1,1,0,0,0,0,1,0
25,67,70,950000.0,8000.0,1.0,3.0,59.0,34.0,45.0,70.0,39.0,65.0,40.0,35.0,67.0,67.0,69.0,60.0,77.0,68.0,82.0,59.0,57.0,78.0,55.0,55.0,71.0,70.0,66.0,59.0,42.0,61.0,64.0,64.0,58.0,10.0,13.0,10.0,5.0,9.0,1,1,0,1,0,0,0,1,0,1,0
31,67,67,525000.0,2000.0,1.0,2.0,42.0,48.0,66.0,62.0,19.0,53.0,32.0,37.0,58.0,57.0,52.0,68.0,56.0,62.0,69.0,52.0,67.0,60.0,72.0,47.0,73.0,69.0,51.0,53.0,48.0,68.0,67.0,63.0,58.0,11.0,13.0,13.0,7.0,9.0,1,1,0,1,1,0,0,0,0,0,0
26,67,70,800000.0,2000.0,1.0,2.0,49.0,41.0,55.0,68.0,38.0,53.0,41.0,39.0,64.0,61.0,58.0,56.0,56.0,62.0,42.0,77.0,62.0,48.0,83.0,32.0,76.0,69.0,39.0,47.0,49.0,61.0,70.0,68.0,65.0,7.0,7.0,14.0,7.0,15.0,0,0,0,1,0,1,0,0,0,1,0
17,67,87,1500000.0,15000.0,1.0,4.0,61.0,61.0,51.0,67.0,57.0,68.0,65.0,68.0,65.0,68.0,75.0,69.0,83.0,62.0,90.0,61.0,55.0,57.0,32.0,64.0,42.0,37.0,58.0,68.0,66.0,69.0,36.0,38.0,35.0,14.0,15.0,14.0,6.0,14.0,1,1,0,1,0,0,0,0,0,0,0
26,67,67,825000.0,9000.0,1.0,3.0,74.0,54.0,49.0,73.0,49.0,63.0,63.0,68.0,72.0,71.0,47.0,51.0,53.0,52.0,61.0,49.0,58.0,54.0,52.0,73.0,44.0,23.0,64.0,78.0,44.0,62.0,12.0,33.0,35.0,10.0,9.0,12.0,8.0,12.0,1,1,0,1,0,0,0,0,0,1,0
28,67,67,775000.0,3000.0,1.0,3.0,59.0,61.0,49.0,62.0,56.0,70.0,65.0,49.0,57.0,64.0,87.0,90.0,77.0,65.0,76.0,63.0,70.0,62.0,56.0,58.0,48.0,28.0,61.0,55.0,57.0,66.0,26.0,22.0,29.0,14.0,12.0,13.0,7.0,11.0,1,1,0,0,0,0,0,0,0,0,0
25,67,73,750000.0,2000.0,1.0,1.0,12.0,19.0,18.0,23.0,17.0,14.0,16.0,19.0,22.0,20.0,45.0,46.0,30.0,61.0,52.0,18.0,63.0,45.0,60.0,14.0,21.0,20.0,13.0,32.0,23.0,48.0,16.0,14.0,20.0,65.0,69.0,64.0,66.0,65.0,1,1,0,1,0,0,1,0,0,1,0
25,67,72,850000.0,2000.0,1.0,3.0,68.0,50.0,52.0,67.0,28.0,66.0,66.0,42.0,60.0,64.0,72.0,71.0,64.0,66.0,65.0,56.0,77.0,74.0,71.0,54.0,58.0,63.0,46.0,40.0,35.0,55.0,65.0,67.0,63.0,12.0,8.0,9.0,11.0,13.0,1,1,0,1,1,0,0,0,0,0,0
21,67,81,1500000.0,5000.0,1.0,2.0,70.0,50.0,49.0,61.0,42.0,61.0,55.0,51.0,50.0,65.0,77.0,73.0,62.0,61.0,68.0,56.0,68.0,77.0,73.0,52.0,58.0,67.0,56.0,58.0,50.0,53.0,65.0,65.0,63.0,6.0,14.0,9.0,15.0,15.0,1,1,0,1,1,0,0,0,0,1,0
24,67,71,1000000.0,5000.0,1.0,2.0,46.0,69.0,71.0,61.0,67.0,59.0,67.0,77.0,47.0,63.0,61.0,61.0,58.0,58.0,53.0,68.0,62.0,66.0,75.0,71.0,46.0,43.0,65.0,60.0,67.0,64.0,25.0,21.0,17.0,14.0,9.0,11.0,11.0,14.0,1,0,0,0,0,0,0,0,1,1,0
23,67,73,1000000.0,1000.0,1.0,3.0,58.0,64.0,51.0,64.0,62.0,74.0,57.0,45.0,61.0,74.0,70.0,67.0,62.0,52.0,56.0,70.0,70.0,66.0,69.0,65.0,43.0,44.0,66.0,62.0,56.0,62.0,44.0,26.0,27.0,15.0,8.0,7.0,9.0,12.0,1,0,0,0,0,0,0,1,0,1,0
23,67,75,950000.0,1000.0,1.0,3.0,65.0,33.0,59.0,69.0,35.0,64.0,38.0,35.0,66.0,67.0,70.0,78.0,68.0,64.0,75.0,58.0,75.0,80.0,69.0,36.0,73.0,59.0,39.0,59.0,39.0,59.0,58.0,66.0,65.0,10.0,7.0,15.0,14.0,12.0,0,1,0,0,1,0,0,0,0,1,0
19,67,79,1300000.0,8000.0,1.0,3.0,67.0,62.0,56.0,65.0,48.0,70.0,56.0,29.0,56.0,69.0,90.0,85.0,90.0,53.0,92.0,58.0,50.0,66.0,43.0,59.0,35.0,49.0,52.0,57.0,56.0,54.0,41.0,43.0,41.0,10.0,16.0,15.0,16.0,14.0,1,1,0,0,0,0,0,1,0,0,0
30,67,67,575000.0,16000.0,1.0,3.0,58.0,55.0,64.0,70.0,45.0,63.0,58.0,33.0,68.0,69.0,61.0,54.0,66.0,64.0,68.0,65.0,63.0,64.0,72.0,60.0,67.0,63.0,62.0,63.0,62.0,67.0,66.0,66.0,62.0,8.0,10.0,11.0,9.0,16.0,1,0,0,1,0,1,0,0,0,1,0
31,67,67,525000.0,3000.0,1.0,2.0,63.0,19.0,68.0,64.0,15.0,56.0,33.0,30.0,61.0,62.0,69.0,67.0,74.0,63.0,72.0,28.0,68.0,66.0,71.0,19.0,60.0,63.0,22.0,47.0,14.0,65.0,67.0,67.0,67.0,12.0,16.0,13.0,15.0,13.0,0,1,1,0,1,0,0,0,0,0,0
27,67,67,800000.0,2000.0,1.0,3.0,62.0,62.0,59.0,67.0,62.0,69.0,71.0,64.0,64.0,66.0,72.0,71.0,81.0,63.0,79.0,65.0,55.0,70.0,56.0,67.0,66.0,32.0,64.0,64.0,56.0,69.0,42.0,36.0,40.0,16.0,10.0,10.0,13.0,16.0,0,1,0,1,0,0,0,0,0,1,0
